epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,60823.6,0.02552,0.25207,0.44269,0.87849,0.58592,0.70811,0.47521,0.0214,0.20406,0.42619,0.00450401,0.00450401,0.00450401
179,61065.3,0.02531,0.2505,0.44233,0.87893,0.58555,0.70803,0.47542,0.02139,0.20384,0.42618,0.0044799,0.0044799,0.0044799
180,61312.8,0.02527,0.24942,0.44208,0.87874,0.58552,0.70783,0.47535,0.02138,0.20365,0.42619,0.0044558,0.0044558,0.0044558
181,61572.2,0.02538,0.25003,0.44194,0.87948,0.58528,0.70811,0.47543,0.02138,0.20391,0.42617,0.0044317,0.0044317,0.0044317
182,61815.9,0.02531,0.24845,0.44183,0.87962,0.58552,0.70808,0.47517,0.02139,0.20395,0.42617,0.0044076,0.0044076,0.0044076
183,62066.7,0.02524,0.24889,0.44141,0.87923,0.58544,0.7081,0.47525,0.02139,0.2038,0.42615,0.0043835,0.0043835,0.0043835
184,62385.8,0.0253,0.24948,0.44169,0.87985,0.58492,0.7079,0.4752,0.02139,0.20394,0.42616,0.0043594,0.0043594,0.0043594
185,62624.5,0.02521,0.24916,0.44096,0.87963,0.58487,0.70791,0.47517,0.02139,0.20398,0.42612,0.00433529,0.00433529,0.00433529
186,62896.2,0.02499,0.2466,0.44139,0.8789,0.58519,0.70783,0.47499,0.02139,0.20409,0.42614,0.00431119,0.00431119,0.00431119
187,63136.3,0.02518,0.24741,0.44122,0.88067,0.58505,0.70825,0.47503,0.02139,0.20408,0.42613,0.00428709,0.00428709,0.00428709
188,63377.1,0.02543,0.24997,0.44273,0.87921,0.58522,0.70808,0.47527,0.02138,0.20418,0.42612,0.00426299,0.00426299,0.00426299
189,63622.3,0.02539,0.25138,0.44205,0.88,0.58542,0.708,0.475,0.02137,0.20407,0.4261,0.00423889,0.00423889,0.00423889
190,63876.2,0.02538,0.2499,0.44204,0.88049,0.58529,0.70797,0.47501,0.02137,0.20393,0.4261,0.00421479,0.00421479,0.00421479
191,64116.7,0.02504,0.24702,0.44031,0.88097,0.58526,0.7077,0.47502,0.02137,0.20391,0.42611,0.00419068,0.00419068,0.00419068
192,64361,0.0251,0.24759,0.4415,0.88077,0.58529,0.70783,0.47504,0.02136,0.204,0.4261,0.00416658,0.00416658,0.00416658
193,64603.1,0.02497,0.24575,0.44037,0.88059,0.58523,0.70788,0.4751,0.02137,0.20395,0.42611,0.00414248,0.00414248,0.00414248
194,64859.8,0.02506,0.24677,0.44094,0.87898,0.58566,0.70777,0.47504,0.02137,0.20417,0.42609,0.00411838,0.00411838,0.00411838
195,65111.2,0.02496,0.24591,0.44064,0.87982,0.58565,0.708,0.47523,0.02137,0.20423,0.42608,0.00409428,0.00409428,0.00409428
196,65534.8,0.02516,0.24838,0.44187,0.87948,0.58608,0.70817,0.47509,0.02137,0.2041,0.42606,0.00407018,0.00407018,0.00407018
197,65795.3,0.02505,0.24726,0.4413,0.88017,0.58603,0.70841,0.47511,0.02137,0.20405,0.42607,0.00404607,0.00404607,0.00404607
198,66047.1,0.02493,0.24604,0.44113,0.87914,0.58594,0.70799,0.47512,0.02137,0.20395,0.42605,0.00402197,0.00402197,0.00402197
199,66365.2,0.02508,0.24773,0.44113,0.87984,0.58589,0.70824,0.4749,0.02138,0.20413,0.42605,0.00399787,0.00399787,0.00399787
200,66608.4,0.025,0.24648,0.44216,0.87971,0.58628,0.7083,0.47464,0.02138,0.20417,0.42606,0.00397377,0.00397377,0.00397377
201,66866.8,0.02491,0.24597,0.44061,0.88011,0.58588,0.70798,0.47487,0.02137,0.204,0.42607,0.00394967,0.00394967,0.00394967
202,67111.8,0.02488,0.24628,0.44089,0.88,0.58627,0.70809,0.47494,0.02137,0.20417,0.42606,0.00392557,0.00392557,0.00392557
203,67362,0.02486,0.24543,0.44062,0.87996,0.58626,0.70819,0.47496,0.02137,0.20433,0.42603,0.00390146,0.00390146,0.00390146
204,67600.1,0.02493,0.24524,0.44066,0.88044,0.58589,0.70807,0.47512,0.02137,0.20428,0.42605,0.00387736,0.00387736,0.00387736
205,67840.8,0.02486,0.24509,0.44014,0.87981,0.58564,0.70782,0.4748,0.02136,0.20408,0.42604,0.00385326,0.00385326,0.00385326
206,68098,0.02492,0.24539,0.44226,0.88094,0.58559,0.7081,0.47501,0.02135,0.20386,0.42605,0.00382916,0.00382916,0.00382916
207,68372,0.02494,0.24637,0.441,0.87927,0.58606,0.708,0.47508,0.02136,0.20398,0.42605,0.00380506,0.00380506,0.00380506
208,68619.2,0.02492,0.24654,0.44122,0.88083,0.58573,0.708,0.47499,0.02136,0.20422,0.42602,0.00378096,0.00378096,0.00378096
209,68863.6,0.02482,0.24473,0.4406,0.88135,0.5854,0.708,0.47507,0.02135,0.20414,0.42601,0.00375685,0.00375685,0.00375685
210,69228.2,0.02469,0.24329,0.43972,0.88093,0.5856,0.70822,0.47496,0.02135,0.20404,0.42601,0.00373275,0.00373275,0.00373275
211,69518.2,0.02491,0.24496,0.44094,0.88112,0.5856,0.70818,0.47492,0.02135,0.20398,0.42599,0.00370865,0.00370865,0.00370865
212,69829.9,0.02477,0.24584,0.44037,0.88194,0.58517,0.70822,0.47517,0.02134,0.20406,0.42596,0.00368455,0.00368455,0.00368455
213,70071.5,0.02471,0.24321,0.43983,0.88209,0.58499,0.70819,0.47512,0.02135,0.20426,0.42596,0.00366045,0.00366045,0.00366045
214,70323.9,0.02471,0.24264,0.43978,0.88194,0.58483,0.7081,0.47523,0.02134,0.20416,0.42595,0.00363635,0.00363635,0.00363635
215,70593.3,0.02465,0.24262,0.43992,0.88074,0.58562,0.70838,0.4751,0.02133,0.20406,0.42596,0.00361224,0.00361224,0.00361224
216,71177.3,0.0247,0.244,0.44075,0.88174,0.58535,0.70829,0.47524,0.02133,0.2042,0.42595,0.00358814,0.00358814,0.00358814
217,71469.1,0.02471,0.24411,0.44017,0.88194,0.58509,0.70806,0.47518,0.02134,0.20443,0.42595,0.00356404,0.00356404,0.00356404
218,71726,0.02471,0.2431,0.44029,0.88126,0.58587,0.70835,0.47515,0.02134,0.20448,0.42596,0.00353994,0.00353994,0.00353994
219,71969.2,0.02456,0.24233,0.4403,0.88117,0.58578,0.70843,0.47532,0.02133,0.20442,0.42595,0.00351584,0.00351584,0.00351584
220,72259.1,0.02476,0.24424,0.44063,0.881,0.58568,0.70836,0.47522,0.02134,0.20463,0.42595,0.00349174,0.00349174,0.00349174
221,72505.1,0.02462,0.24201,0.43999,0.88143,0.58534,0.70824,0.47557,0.02133,0.20456,0.42592,0.00346763,0.00346763,0.00346763
222,72776.1,0.02468,0.24372,0.44105,0.88163,0.58551,0.70835,0.47562,0.02133,0.20451,0.42591,0.00344353,0.00344353,0.00344353
223,73020.5,0.02457,0.24192,0.44022,0.88138,0.58523,0.70803,0.47564,0.02134,0.20478,0.42591,0.00341943,0.00341943,0.00341943
224,73256.5,0.02456,0.24167,0.43927,0.88124,0.58507,0.70819,0.47577,0.02133,0.20471,0.4259,0.00339533,0.00339533,0.00339533
225,73522.1,0.02463,0.24204,0.44048,0.88009,0.58518,0.70818,0.47578,0.02132,0.20481,0.42588,0.00337123,0.00337123,0.00337123
226,73810.7,0.02448,0.24165,0.43965,0.8805,0.58522,0.70812,0.47571,0.02132,0.20465,0.42587,0.00334713,0.00334713,0.00334713
227,74077,0.02458,0.24236,0.43967,0.88086,0.5851,0.7081,0.47583,0.02132,0.20479,0.42588,0.00332302,0.00332302,0.00332302
228,74335.1,0.02452,0.24063,0.43962,0.881,0.58507,0.70819,0.47601,0.02132,0.20496,0.42585,0.00329892,0.00329892,0.00329892
229,74579.4,0.02451,0.24099,0.43983,0.88107,0.58516,0.70843,0.47579,0.02132,0.20498,0.42585,0.00327482,0.00327482,0.00327482
230,74827.1,0.02447,0.24142,0.4399,0.88092,0.58516,0.70825,0.47588,0.02131,0.20497,0.42586,0.00325072,0.00325072,0.00325072
231,75079.1,0.02436,0.23985,0.43929,0.88026,0.58546,0.70848,0.47599,0.02132,0.20521,0.42587,0.00322662,0.00322662,0.00322662
232,75542.1,0.02447,0.24062,0.43942,0.8803,0.58541,0.70849,0.47606,0.02131,0.20528,0.42584,0.00320252,0.00320252,0.00320252
233,75795.8,0.02432,0.24011,0.43949,0.88072,0.58562,0.70847,0.47624,0.02131,0.20531,0.42582,0.00317841,0.00317841,0.00317841
234,76314.1,0.02446,0.24068,0.43994,0.88035,0.58613,0.70862,0.47614,0.02131,0.20538,0.42581,0.00315431,0.00315431,0.00315431
235,76564,0.02451,0.24153,0.43915,0.88091,0.58606,0.70885,0.4764,0.0213,0.20524,0.42579,0.00313021,0.00313021,0.00313021
236,76837.2,0.02439,0.2396,0.43922,0.88031,0.58575,0.70857,0.47624,0.02131,0.20531,0.42579,0.00310611,0.00310611,0.00310611
237,77094.7,0.02445,0.24068,0.43973,0.88045,0.58586,0.70875,0.47602,0.02131,0.20547,0.42581,0.00308201,0.00308201,0.00308201
238,77345.6,0.02431,0.23866,0.43867,0.88016,0.58585,0.70853,0.4761,0.02131,0.20529,0.42578,0.00305791,0.00305791,0.00305791
239,77592.8,0.02438,0.23972,0.43986,0.88083,0.58598,0.70869,0.47624,0.0213,0.20527,0.42576,0.0030338,0.0030338,0.0030338
240,77833.2,0.02443,0.2405,0.4395,0.88136,0.58588,0.70868,0.47613,0.02129,0.20513,0.42575,0.0030097,0.0030097,0.0030097
241,78603.3,0.02419,0.23792,0.4386,0.88075,0.58588,0.70861,0.47621,0.0213,0.20533,0.42577,0.0029856,0.0029856,0.0029856
242,78869,0.02428,0.23873,0.43946,0.88055,0.58644,0.7087,0.47618,0.0213,0.20521,0.42575,0.0029615,0.0029615,0.0029615
243,79185.7,0.0243,0.23925,0.43945,0.88111,0.58625,0.70881,0.47636,0.02129,0.20502,0.42577,0.0029374,0.0029374,0.0029374
244,79449.4,0.02414,0.2371,0.43863,0.88075,0.58654,0.70887,0.47631,0.02129,0.20523,0.42574,0.0029133,0.0029133,0.0029133
245,79700.9,0.02426,0.23875,0.439,0.88167,0.58618,0.70882,0.47629,0.02129,0.20525,0.42574,0.00288919,0.00288919,0.00288919
246,79978.3,0.02427,0.239,0.4385,0.88069,0.58644,0.7087,0.47633,0.02129,0.20542,0.42574,0.00286509,0.00286509,0.00286509
247,80230.1,0.02425,0.23783,0.4388,0.88093,0.58653,0.70878,0.47629,0.0213,0.20551,0.42573,0.00284099,0.00284099,0.00284099
248,80485.3,0.0242,0.23681,0.4384,0.8812,0.58637,0.70875,0.47632,0.0213,0.20563,0.42575,0.00281689,0.00281689,0.00281689
249,80736,0.02425,0.23898,0.43897,0.88042,0.58672,0.70865,0.47601,0.02129,0.20572,0.42574,0.00279279,0.00279279,0.00279279
250,81001.7,0.02407,0.23748,0.43938,0.88063,0.58687,0.70879,0.47615,0.02128,0.20553,0.42571,0.00276869,0.00276869,0.00276869
251,81304.1,0.02413,0.23642,0.43779,0.88057,0.58679,0.70874,0.47608,0.02128,0.20571,0.4257,0.00274458,0.00274458,0.00274458
252,81564.2,0.02407,0.23568,0.43858,0.88019,0.58685,0.70877,0.47627,0.02128,0.20561,0.42569,0.00272048,0.00272048,0.00272048
253,81806.1,0.02405,0.23598,0.43851,0.88066,0.58705,0.70887,0.47604,0.02127,0.20538,0.42568,0.00269638,0.00269638,0.00269638
254,82057.7,0.02405,0.2354,0.43842,0.88091,0.58711,0.70885,0.47628,0.02126,0.20517,0.42567,0.00267228,0.00267228,0.00267228
255,82322.2,0.02398,0.23468,0.43869,0.88063,0.58722,0.70903,0.47617,0.02126,0.20519,0.42568,0.00264818,0.00264818,0.00264818
256,82592.3,0.02423,0.23668,0.43889,0.88104,0.58717,0.70903,0.47627,0.02125,0.20516,0.42566,0.00262408,0.00262408,0.00262408
257,82854.8,0.02413,0.23704,0.43846,0.87959,0.5881,0.70942,0.47651,0.02124,0.20487,0.42566,0.00259997,0.00259997,0.00259997
258,83108.7,0.02385,0.23358,0.43817,0.8799,0.5874,0.70937,0.47695,0.02123,0.20457,0.42564,0.00257587,0.00257587,0.00257587
259,83555.2,0.024,0.23665,0.43886,0.88037,0.58683,0.70928,0.47706,0.02122,0.20448,0.42563,0.00255177,0.00255177,0.00255177
260,83844.4,0.02414,0.23674,0.43815,0.87986,0.58693,0.70917,0.47716,0.02121,0.20454,0.42561,0.00252767,0.00252767,0.00252767
261,84394,0.0238,0.23345,0.43757,0.88022,0.58692,0.70914,0.47739,0.0212,0.20427,0.42561,0.00250357,0.00250357,0.00250357
262,84663.4,0.02414,0.23683,0.4383,0.88126,0.58673,0.70921,0.4772,0.0212,0.20418,0.4256,0.00247947,0.00247947,0.00247947
263,84926.6,0.02385,0.23435,0.43813,0.88115,0.58656,0.70903,0.47714,0.0212,0.20405,0.42562,0.00245536,0.00245536,0.00245536
264,85204.9,0.02372,0.23358,0.43747,0.88096,0.58636,0.70889,0.47713,0.0212,0.20416,0.4256,0.00243126,0.00243126,0.00243126
265,85546.3,0.02383,0.23458,0.43785,0.8808,0.58646,0.70889,0.47694,0.02119,0.20416,0.42562,0.00240716,0.00240716,0.00240716
266,85792.9,0.0239,0.23432,0.43716,0.88106,0.5863,0.70896,0.47705,0.02119,0.20404,0.4256,0.00238306,0.00238306,0.00238306
267,86190.4,0.02393,0.23518,0.43774,0.88274,0.58595,0.70877,0.47707,0.02119,0.2041,0.42561,0.00235896,0.00235896,0.00235896
268,86462.8,0.02382,0.23455,0.43786,0.88203,0.58605,0.70879,0.47691,0.02119,0.20402,0.4256,0.00233486,0.00233486,0.00233486
269,86700,0.02378,0.23332,0.43818,0.88205,0.58622,0.70887,0.47672,0.02119,0.20412,0.42558,0.00231075,0.00231075,0.00231075
270,86957.6,0.02389,0.2339,0.4389,0.88265,0.58592,0.70889,0.47701,0.02119,0.20393,0.42558,0.00228665,0.00228665,0.00228665
271,87193.9,0.0237,0.23207,0.43814,0.88254,0.5864,0.70923,0.47693,0.02118,0.20375,0.42557,0.00226255,0.00226255,0.00226255
272,87453.1,0.02358,0.23083,0.43649,0.88218,0.58616,0.70881,0.47695,0.02118,0.20369,0.42557,0.00223845,0.00223845,0.00223845
273,87703.7,0.02377,0.23219,0.43727,0.88156,0.58637,0.70869,0.47707,0.02117,0.2038,0.42553,0.00221435,0.00221435,0.00221435
274,87944.3,0.02357,0.23105,0.43692,0.88199,0.58634,0.70864,0.477,0.02117,0.2038,0.42553,0.00219025,0.00219025,0.00219025
275,88260.2,0.02353,0.23046,0.43794,0.88217,0.58628,0.70892,0.4771,0.02117,0.20375,0.42551,0.00216614,0.00216614,0.00216614
276,88499.4,0.02366,0.23113,0.43631,0.88205,0.58612,0.70872,0.47687,0.02115,0.20362,0.4255,0.00214204,0.00214204,0.00214204
277,88751,0.0238,0.2315,0.43724,0.88212,0.58615,0.70891,0.47725,0.02115,0.20328,0.42549,0.00211794,0.00211794,0.00211794
278,88990.6,0.0236,0.23127,0.43752,0.88242,0.58632,0.70891,0.47725,0.02114,0.20342,0.42547,0.00209384,0.00209384,0.00209384
279,89234.7,0.02361,0.23185,0.43778,0.88171,0.58689,0.70923,0.4773,0.02114,0.20344,0.42547,0.00206974,0.00206974,0.00206974
280,89469.3,0.02363,0.23058,0.43659,0.88207,0.5871,0.70919,0.47752,0.02113,0.20345,0.42544,0.00204564,0.00204564,0.00204564
281,89724.7,0.02351,0.22967,0.43692,0.88212,0.58739,0.70924,0.4773,0.02114,0.20361,0.42543,0.00202153,0.00202153,0.00202153
282,89972.1,0.0236,0.2307,0.43734,0.88147,0.58752,0.70925,0.47732,0.02114,0.20349,0.42542,0.00199743,0.00199743,0.00199743
283,90282.3,0.02347,0.22956,0.43595,0.88131,0.58736,0.70911,0.47718,0.02113,0.20339,0.4254,0.00197333,0.00197333,0.00197333
284,90542.6,0.02371,0.23157,0.43704,0.88214,0.58737,0.70942,0.47719,0.02113,0.20332,0.42539,0.00194923,0.00194923,0.00194923
285,90834,0.02344,0.22977,0.43638,0.8819,0.58742,0.70948,0.47722,0.02113,0.20345,0.42539,0.00192513,0.00192513,0.00192513
286,91097.6,0.02353,0.22928,0.43644,0.88223,0.58738,0.70947,0.47723,0.02114,0.20358,0.4254,0.00190103,0.00190103,0.00190103
287,91384.5,0.02343,0.22911,0.43684,0.88294,0.58751,0.70984,0.47724,0.02114,0.20368,0.42539,0.00187692,0.00187692,0.00187692
288,91650.7,0.02348,0.22963,0.43709,0.88291,0.58763,0.70974,0.47728,0.02114,0.20362,0.42537,0.00185282,0.00185282,0.00185282
289,92068.3,0.02364,0.23017,0.43642,0.88324,0.58685,0.70958,0.47727,0.02113,0.20352,0.42535,0.00182872,0.00182872,0.00182872
290,92335.1,0.02336,0.22834,0.43647,0.88353,0.587,0.70963,0.47732,0.02113,0.20344,0.42536,0.00180462,0.00180462,0.00180462
291,92644.6,0.02351,0.2293,0.4375,0.88255,0.58738,0.70989,0.47726,0.02113,0.20336,0.42537,0.00178052,0.00178052,0.00178052
292,92910.1,0.02335,0.22858,0.43696,0.88367,0.58701,0.71006,0.47744,0.02113,0.20324,0.42534,0.00175642,0.00175642,0.00175642
293,93174.1,0.02344,0.22885,0.43728,0.88222,0.58796,0.71013,0.47735,0.02113,0.20333,0.42533,0.00173231,0.00173231,0.00173231
294,93444.2,0.02342,0.2289,0.43628,0.8823,0.58783,0.71042,0.47731,0.02113,0.20336,0.42535,0.00170821,0.00170821,0.00170821
295,93757.8,0.02345,0.22927,0.43653,0.88299,0.58763,0.71041,0.47718,0.02114,0.20333,0.42532,0.00168411,0.00168411,0.00168411
296,94036.4,0.02328,0.22684,0.43482,0.88298,0.58775,0.7103,0.47727,0.02112,0.20305,0.42531,0.00166001,0.00166001,0.00166001
297,94316.4,0.02333,0.22715,0.43598,0.88321,0.58774,0.71053,0.47726,0.02113,0.20298,0.42532,0.00163591,0.00163591,0.00163591
298,94595.8,0.02323,0.22683,0.43647,0.88334,0.58747,0.71023,0.47734,0.02112,0.20282,0.42529,0.00161181,0.00161181,0.00161181
299,94932.7,0.02315,0.22563,0.43581,0.884,0.58786,0.71053,0.47737,0.02112,0.20273,0.42528,0.0015877,0.0015877,0.0015877
300,95167.3,0.02314,0.22564,0.43641,0.88346,0.58772,0.71044,0.47731,0.02112,0.20253,0.42527,0.0015636,0.0015636,0.0015636
301,95472.5,0.02321,0.22615,0.43553,0.88372,0.58781,0.71077,0.47743,0.02113,0.2025,0.42527,0.0015395,0.0015395,0.0015395
302,95709.2,0.02315,0.22557,0.43508,0.88299,0.58737,0.71045,0.47735,0.02113,0.20251,0.42527,0.0015154,0.0015154,0.0015154
303,95972.7,0.02313,0.22546,0.43647,0.88284,0.58792,0.71063,0.47723,0.02114,0.20281,0.42529,0.0014913,0.0014913,0.0014913
304,96224.6,0.02316,0.22553,0.43592,0.88303,0.58797,0.7109,0.47732,0.02114,0.20265,0.42528,0.0014672,0.0014672,0.0014672
305,96486.5,0.02324,0.22541,0.43599,0.88327,0.58812,0.71092,0.47716,0.02115,0.20258,0.42527,0.00144309,0.00144309,0.00144309
306,96721.6,0.02305,0.22483,0.4358,0.88259,0.58812,0.71064,0.47707,0.02115,0.2026,0.42527,0.00141899,0.00141899,0.00141899
307,96981,0.02302,0.22417,0.43589,0.88364,0.58795,0.71061,0.47701,0.02115,0.20255,0.42527,0.00139489,0.00139489,0.00139489
308,97219.1,0.02313,0.22397,0.43537,0.88341,0.58785,0.71071,0.47707,0.02115,0.2025,0.42524,0.00137079,0.00137079,0.00137079
309,97461.9,0.02302,0.22341,0.43539,0.88418,0.58767,0.7108,0.4771,0.02115,0.20235,0.42525,0.00134669,0.00134669,0.00134669
310,97724.5,0.02302,0.22429,0.4353,0.88414,0.58737,0.71063,0.47696,0.02115,0.20244,0.42524,0.00132259,0.00132259,0.00132259
311,97957.3,0.02301,0.22399,0.43563,0.88406,0.58812,0.71112,0.47709,0.02114,0.20201,0.42522,0.00129848,0.00129848,0.00129848
312,98190.7,0.02299,0.22242,0.43528,0.88431,0.58779,0.71082,0.47695,0.02114,0.20197,0.42522,0.00127438,0.00127438,0.00127438
313,98475.3,0.02299,0.22337,0.43592,0.88419,0.58818,0.71107,0.4769,0.02114,0.20195,0.42521,0.00125028,0.00125028,0.00125028
314,98726.1,0.02287,0.2214,0.43498,0.88327,0.58847,0.71129,0.47715,0.02114,0.20196,0.42521,0.00122618,0.00122618,0.00122618
315,98970.7,0.02294,0.22288,0.43527,0.88345,0.58868,0.71124,0.47711,0.02113,0.2017,0.4252,0.00120208,0.00120208,0.00120208
316,99236.8,0.02304,0.22331,0.43406,0.8832,0.58907,0.71141,0.47745,0.02114,0.20175,0.4252,0.00117798,0.00117798,0.00117798
317,99474.4,0.02278,0.22078,0.4343,0.88337,0.58891,0.71138,0.47718,0.02113,0.20157,0.42519,0.00115387,0.00115387,0.00115387
318,99702.1,0.02269,0.22032,0.43479,0.8844,0.58863,0.71135,0.47733,0.02113,0.20152,0.42518,0.00112977,0.00112977,0.00112977
319,99933.6,0.02282,0.22118,0.43457,0.8835,0.58934,0.71174,0.47746,0.02113,0.20162,0.42517,0.00110567,0.00110567,0.00110567
320,100158,0.02259,0.21951,0.43522,0.88391,0.58897,0.71176,0.47744,0.02113,0.20153,0.42519,0.00108157,0.00108157,0.00108157
321,100387,0.02264,0.21904,0.43442,0.88306,0.58951,0.71184,0.4777,0.02114,0.20163,0.42517,0.00105747,0.00105747,0.00105747
322,100614,0.02277,0.22051,0.43483,0.88312,0.58972,0.71197,0.4776,0.02114,0.20159,0.42516,0.00103337,0.00103337,0.00103337
323,100839,0.02252,0.21796,0.4343,0.88404,0.58939,0.71199,0.4777,0.02113,0.20132,0.42515,0.00100926,0.00100926,0.00100926
324,101067,0.02265,0.21912,0.43408,0.88435,0.58937,0.7123,0.47781,0.02113,0.20141,0.42515,0.000985162,0.000985162,0.000985162
325,101295,0.02253,0.21868,0.43378,0.88431,0.5895,0.71222,0.47771,0.02112,0.20134,0.42511,0.00096106,0.00096106,0.00096106
326,101521,0.02246,0.21752,0.43375,0.88513,0.58911,0.71211,0.47785,0.02112,0.20095,0.42512,0.000936959,0.000936959,0.000936959
327,101745,0.02243,0.21736,0.43451,0.88562,0.58931,0.71249,0.47802,0.0211,0.20053,0.42509,0.000912857,0.000912857,0.000912857
328,101975,0.02247,0.217,0.43443,0.88505,0.58945,0.71237,0.47805,0.0211,0.20052,0.42508,0.000888755,0.000888755,0.000888755
329,102208,0.02238,0.21594,0.43317,0.88518,0.58951,0.71256,0.47809,0.0211,0.20041,0.42507,0.000864654,0.000864654,0.000864654
330,102498,0.02239,0.21631,0.43341,0.88506,0.58933,0.71258,0.47818,0.0211,0.20042,0.42505,0.000840552,0.000840552,0.000840552
331,102740,0.0224,0.21635,0.43328,0.88537,0.58907,0.71267,0.47825,0.0211,0.20041,0.42505,0.00081645,0.00081645,0.00081645
332,102988,0.0224,0.21528,0.43314,0.88411,0.58978,0.7128,0.47822,0.0211,0.20028,0.42503,0.000792349,0.000792349,0.000792349
333,103219,0.02248,0.21675,0.43352,0.88485,0.58952,0.71295,0.47841,0.02109,0.20012,0.42502,0.000768247,0.000768247,0.000768247
334,103444,0.0223,0.21554,0.43343,0.88467,0.58989,0.71319,0.47844,0.02109,0.19992,0.42504,0.000744145,0.000744145,0.000744145
335,103670,0.02239,0.21562,0.43398,0.88477,0.58986,0.71328,0.47858,0.02108,0.19993,0.42502,0.000720044,0.000720044,0.000720044
336,103903,0.02234,0.21537,0.43304,0.88556,0.58963,0.71342,0.47856,0.02108,0.19987,0.42501,0.000695942,0.000695942,0.000695942
337,104151,0.02219,0.21478,0.43341,0.88525,0.58991,0.71341,0.47841,0.02107,0.19989,0.42499,0.00067184,0.00067184,0.00067184
338,104384,0.02228,0.2139,0.43335,0.8856,0.58995,0.71368,0.47877,0.02106,0.19972,0.42498,0.000647739,0.000647739,0.000647739
339,104621,0.02224,0.2142,0.43294,0.88572,0.58992,0.7137,0.47877,0.02106,0.19971,0.42497,0.000623637,0.000623637,0.000623637
340,104852,0.02222,0.21426,0.43342,0.88527,0.5903,0.71412,0.47892,0.02107,0.19991,0.42496,0.000599535,0.000599535,0.000599535
341,105086,0.02216,0.21343,0.43238,0.88525,0.59007,0.71396,0.47871,0.02107,0.19983,0.42495,0.000575434,0.000575434,0.000575434
342,105466,0.02211,0.21325,0.43237,0.88577,0.59005,0.71425,0.47868,0.02106,0.19998,0.42492,0.000551332,0.000551332,0.000551332
343,105698,0.02206,0.21141,0.43326,0.8864,0.5902,0.7141,0.47878,0.02106,0.19976,0.4249,0.00052723,0.00052723,0.00052723
344,105932,0.02201,0.21186,0.43263,0.88745,0.58903,0.71433,0.47884,0.02106,0.1999,0.42492,0.000503129,0.000503129,0.000503129
345,106163,0.02201,0.21098,0.43266,0.88672,0.58935,0.71425,0.47873,0.02106,0.20001,0.4249,0.000479027,0.000479027,0.000479027
346,106408,0.02194,0.21118,0.43208,0.88702,0.58946,0.71443,0.47911,0.02105,0.19987,0.4249,0.000454925,0.000454925,0.000454925
347,106656,0.02196,0.21059,0.4327,0.88592,0.58953,0.71424,0.47895,0.02105,0.19992,0.42487,0.000430824,0.000430824,0.000430824
348,106906,0.02192,0.21043,0.43295,0.88629,0.58968,0.71448,0.47908,0.02104,0.19987,0.42485,0.000406722,0.000406722,0.000406722
349,107140,0.02191,0.20962,0.43196,0.88583,0.5895,0.7143,0.4791,0.02103,0.19997,0.42483,0.00038262,0.00038262,0.00038262
350,107426,0.02189,0.20973,0.43237,0.88556,0.5901,0.71459,0.4793,0.02102,0.19983,0.42481,0.000358519,0.000358519,0.000358519
351,107634,0.02079,0.19722,0.43057,0.88634,0.58979,0.71473,0.47923,0.02102,0.19982,0.42479,0.000334417,0.000334417,0.000334417
352,107845,0.02054,0.19464,0.43062,0.88644,0.58977,0.71495,0.47946,0.02102,0.19974,0.42481,0.000310315,0.000310315,0.000310315
353,108050,0.02052,0.19503,0.4293,0.8859,0.59027,0.715,0.47936,0.02102,0.19964,0.42478,0.000286214,0.000286214,0.000286214
354,108266,0.0204,0.19437,0.42939,0.88542,0.59052,0.71521,0.47947,0.02101,0.19974,0.42476,0.000262112,0.000262112,0.000262112
355,108469,0.02032,0.19201,0.42952,0.88654,0.59048,0.7155,0.47986,0.021,0.19965,0.42474,0.00023801,0.00023801,0.00023801
356,108684,0.02027,0.19154,0.42906,0.88561,0.59051,0.71543,0.48006,0.02099,0.19957,0.42472,0.000213909,0.000213909,0.000213909
357,108888,0.02025,0.19121,0.42865,0.88533,0.59047,0.71545,0.47979,0.02098,0.19956,0.4247,0.000189807,0.000189807,0.000189807
358,109111,0.02018,0.19032,0.42924,0.886,0.5905,0.71588,0.47998,0.02099,0.19964,0.42468,0.000165705,0.000165705,0.000165705
359,109317,0.02005,0.18999,0.42885,0.88588,0.59028,0.71584,0.47995,0.02098,0.19964,0.42467,0.000141604,0.000141604,0.000141604
360,109562,0.02006,0.18876,0.42871,0.88578,0.59034,0.71598,0.4802,0.02098,0.19969,0.42464,0.000117502,0.000117502,0.000117502
